# MAGICC6 RCP4.5,,,,,,,
#Atmospheric CO2,,,,,,,
year,value,vtag,units,ctag,type,Scenario,model
2060,5.12E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp45,MAGICC6
2061,5.14E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp45,MAGICC6
2062,5.16E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp45,MAGICC6
2063,5.18E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp45,MAGICC6
2064,5.20E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp45,MAGICC6
2065,5.21E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp45,MAGICC6
2066,5.23E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp45,MAGICC6
2067,5.24E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp45,MAGICC6
2068,5.26E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp45,MAGICC6
2069,5.27E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp45,MAGICC6
2070,5.28E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp45,MAGICC6
2071,5.29E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp45,MAGICC6
2072,5.30E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp45,MAGICC6
2073,5.31E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp45,MAGICC6
2074,5.32E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp45,MAGICC6
2075,5.33E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp45,MAGICC6
2076,5.34E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp45,MAGICC6
2077,5.34E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp45,MAGICC6
2078,5.35E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp45,MAGICC6
2079,5.35E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp45,MAGICC6
2080,5.36E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp45,MAGICC6
2081,5.36E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp45,MAGICC6
2082,5.36E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp45,MAGICC6
2083,5.36E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp45,MAGICC6
2084,5.36E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp45,MAGICC6
2085,5.37E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp45,MAGICC6
2086,5.37E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp45,MAGICC6
2087,5.37E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp45,MAGICC6
2088,5.38E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp45,MAGICC6
2089,5.38E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp45,MAGICC6
2090,5.39E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp45,MAGICC6
2091,5.39E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp45,MAGICC6
2092,5.40E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp45,MAGICC6
2093,5.40E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp45,MAGICC6
2094,5.41E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp45,MAGICC6
2095,5.41E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp45,MAGICC6
2096,5.42E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp45,MAGICC6
2097,5.42E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp45,MAGICC6
2098,5.43E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp45,MAGICC6
2099,5.43E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp45,MAGICC6
2100,5.44E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp45,MAGICC6
2101,5.44E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp45,MAGICC6
2102,5.45E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp45,MAGICC6
2103,5.45E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp45,MAGICC6
2104,5.46E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp45,MAGICC6
2105,5.46E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp45,MAGICC6
2106,5.47E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp45,MAGICC6
2107,5.47E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp45,MAGICC6
2108,5.47E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp45,MAGICC6
2109,5.48E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp45,MAGICC6
2110,5.48E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp45,MAGICC6
2111,5.48E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp45,MAGICC6
2112,5.48E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp45,MAGICC6
2113,5.49E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp45,MAGICC6
2114,5.49E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp45,MAGICC6
2115,5.49E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp45,MAGICC6
2116,5.49E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp45,MAGICC6
2117,5.49E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp45,MAGICC6
2118,5.49E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp45,MAGICC6
2119,5.49E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp45,MAGICC6
2120,5.49E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp45,MAGICC6
2121,5.49E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp45,MAGICC6
2122,5.49E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp45,MAGICC6
2123,5.49E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp45,MAGICC6
2124,5.49E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp45,MAGICC6
2125,5.50E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp45,MAGICC6
2126,5.50E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp45,MAGICC6
2127,5.50E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp45,MAGICC6
2128,5.50E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp45,MAGICC6
2129,5.50E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp45,MAGICC6
2130,5.50E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp45,MAGICC6
2131,5.50E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp45,MAGICC6
2132,5.50E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp45,MAGICC6
2133,5.50E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp45,MAGICC6
2134,5.50E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp45,MAGICC6
2135,5.50E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp45,MAGICC6
2136,5.50E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp45,MAGICC6
2137,5.50E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp45,MAGICC6
2138,5.50E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp45,MAGICC6
2139,5.50E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp45,MAGICC6
2140,5.50E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp45,MAGICC6
2141,5.50E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp45,MAGICC6
2142,5.50E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp45,MAGICC6
2143,5.50E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp45,MAGICC6
2144,5.50E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp45,MAGICC6
2145,5.50E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp45,MAGICC6
2146,5.50E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp45,MAGICC6
2147,5.50E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp45,MAGICC6
2148,5.50E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp45,MAGICC6
2149,5.50E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp45,MAGICC6
2150,5.50E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp45,MAGICC6
2151,5.50E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp45,MAGICC6
2152,5.50E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp45,MAGICC6
2153,5.50E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp45,MAGICC6
2154,5.50E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp45,MAGICC6
2155,5.50E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp45,MAGICC6
2156,5.50E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp45,MAGICC6
2157,5.50E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp45,MAGICC6
2158,5.50E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp45,MAGICC6
2159,5.50E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp45,MAGICC6
2160,5.50E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp45,MAGICC6
2161,5.50E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp45,MAGICC6
2162,5.50E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp45,MAGICC6
2163,5.50E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp45,MAGICC6
2164,5.50E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp45,MAGICC6
2165,5.50E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp45,MAGICC6
2166,5.50E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp45,MAGICC6
2167,5.50E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp45,MAGICC6
2168,5.50E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp45,MAGICC6
2169,5.50E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp45,MAGICC6
2170,5.51E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp45,MAGICC6
2171,5.51E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp45,MAGICC6
2172,5.51E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp45,MAGICC6
2173,5.51E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp45,MAGICC6
2174,5.51E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp45,MAGICC6
2175,5.51E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp45,MAGICC6
2176,5.51E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp45,MAGICC6
2177,5.51E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp45,MAGICC6
2178,5.51E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp45,MAGICC6
2179,5.51E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp45,MAGICC6
2180,5.51E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp45,MAGICC6
2181,5.51E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp45,MAGICC6
2182,5.51E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp45,MAGICC6
2183,5.51E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp45,MAGICC6
2184,5.51E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp45,MAGICC6
2185,5.51E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp45,MAGICC6
2186,5.51E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp45,MAGICC6
2187,5.51E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp45,MAGICC6
2188,5.51E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp45,MAGICC6
2189,5.51E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp45,MAGICC6
2190,5.51E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp45,MAGICC6
2191,5.51E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp45,MAGICC6
2192,5.51E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp45,MAGICC6
2193,5.51E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp45,MAGICC6
2194,5.51E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp45,MAGICC6
2195,5.51E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp45,MAGICC6
2196,5.51E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp45,MAGICC6
2197,5.51E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp45,MAGICC6
2198,5.51E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp45,MAGICC6
2199,5.51E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp45,MAGICC6
2200,5.51E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp45,MAGICC6
2201,5.51E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp45,MAGICC6
2202,5.51E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp45,MAGICC6
2203,5.52E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp45,MAGICC6
2204,5.52E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp45,MAGICC6
2205,5.52E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp45,MAGICC6
2206,5.52E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp45,MAGICC6
2207,5.52E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp45,MAGICC6
2208,5.52E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp45,MAGICC6
2209,5.52E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp45,MAGICC6
2210,5.52E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp45,MAGICC6
2211,5.52E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp45,MAGICC6
2212,5.52E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp45,MAGICC6
2213,5.52E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp45,MAGICC6
2214,5.52E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp45,MAGICC6
2215,5.52E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp45,MAGICC6
2216,5.52E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp45,MAGICC6
2217,5.52E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp45,MAGICC6
2218,5.52E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp45,MAGICC6
2219,5.52E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp45,MAGICC6
2220,5.52E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp45,MAGICC6
2221,5.52E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp45,MAGICC6
2222,5.52E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp45,MAGICC6
2223,5.52E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp45,MAGICC6
2224,5.52E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp45,MAGICC6
2225,5.52E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp45,MAGICC6
2226,5.52E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp45,MAGICC6
2227,5.52E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp45,MAGICC6
2228,5.52E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp45,MAGICC6
2229,5.52E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp45,MAGICC6
2230,5.52E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp45,MAGICC6
2231,5.52E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp45,MAGICC6
2232,5.52E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp45,MAGICC6
2233,5.52E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp45,MAGICC6
2234,5.52E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp45,MAGICC6
2235,5.52E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp45,MAGICC6
2236,5.52E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp45,MAGICC6
2237,5.52E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp45,MAGICC6
2238,5.52E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp45,MAGICC6
2239,5.52E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp45,MAGICC6
2240,5.52E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp45,MAGICC6
2241,5.52E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp45,MAGICC6
2242,5.52E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp45,MAGICC6
2243,5.52E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp45,MAGICC6
2244,5.52E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp45,MAGICC6
2245,5.52E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp45,MAGICC6
2246,5.52E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp45,MAGICC6
2247,5.52E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp45,MAGICC6
2248,5.52E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp45,MAGICC6
2249,5.52E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp45,MAGICC6
2250,5.52E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp45,MAGICC6
2251,5.52E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp45,MAGICC6
2252,5.52E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp45,MAGICC6
2253,5.52E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp45,MAGICC6
2254,5.52E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp45,MAGICC6
2255,5.52E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp45,MAGICC6
2256,5.52E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp45,MAGICC6
2257,5.52E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp45,MAGICC6
2258,5.52E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp45,MAGICC6
2259,5.52E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp45,MAGICC6
2260,5.52E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp45,MAGICC6
2261,5.52E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp45,MAGICC6
2262,5.52E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp45,MAGICC6
2263,5.52E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp45,MAGICC6
2264,5.52E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp45,MAGICC6
2265,5.52E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp45,MAGICC6
2266,5.52E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp45,MAGICC6
2267,5.52E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp45,MAGICC6
2268,5.52E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp45,MAGICC6
2269,5.52E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp45,MAGICC6
2270,5.52E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp45,MAGICC6
2271,5.52E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp45,MAGICC6
2272,5.52E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp45,MAGICC6
2273,5.52E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp45,MAGICC6
2274,5.52E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp45,MAGICC6
2275,5.52E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp45,MAGICC6
2276,5.52E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp45,MAGICC6
2277,5.52E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp45,MAGICC6
2278,5.52E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp45,MAGICC6
2279,5.52E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp45,MAGICC6
2280,5.52E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp45,MAGICC6
2281,5.52E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp45,MAGICC6
2282,5.52E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp45,MAGICC6
2283,5.52E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp45,MAGICC6
2284,5.52E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp45,MAGICC6
2285,5.52E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp45,MAGICC6
2286,5.52E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp45,MAGICC6
2287,5.52E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp45,MAGICC6
2288,5.52E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp45,MAGICC6
2289,5.52E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp45,MAGICC6
2290,5.52E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp45,MAGICC6
2291,5.52E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp45,MAGICC6
2292,5.52E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp45,MAGICC6
2293,5.52E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp45,MAGICC6
2294,5.52E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp45,MAGICC6
2295,5.52E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp45,MAGICC6
2296,5.52E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp45,MAGICC6
2297,5.52E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp45,MAGICC6
2298,5.52E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp45,MAGICC6
2299,5.52E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp45,MAGICC6
2300,5.52E+02,atmos_co2,ppmv,carbon_cycle,Simulated,rcp45,MAGICC6
